crash_dim_id,crash_id,crash_type
9687,20167029,Single
9688,20164009,Multiple
9689,20164019,Single
9690,20162208,Single
9691,20161105,Multiple
9692,20162095,Single
9693,20165153,Single
9694,20166010,Single
9695,20165137,Single
9696,20161104,Multiple
9697,20161078,Single
9698,20164040,Single
9699,20165059,Single
9700,20161241,Single
9701,20161008,Single
9702,20163079,Single
9703,20165020,Single
9704,20162223,Single
9705,20161311,Multiple
9706,20165015,Single
9707,20166018,Multiple
9708,20163100,Multiple
9709,20166014,Single
9710,20161036,Multiple
9711,20161165,Multiple
9712,20165044,Multiple
9713,20161282,Multiple
9714,20162146,Multiple
9715,20165093,Single
9716,20161201,Multiple
9717,20165080,Multiple
9718,20164024,Single
9719,20162093,Multiple
9720,20163013,Single
9721,20163068,Multiple
9722,20162128,Single
9723,20162162,Multiple
9724,20162254,Single
9725,20161022,Single
9726,20162059,Multiple
9727,20166017,Single
9728,20162192,Single
9729,20161259,Single
9730,20165052,Multiple
9731,20164027,Multiple
9732,20161347,Single
9733,20163093,Single
9734,20165019,Multiple
9735,20162248,Single
9736,20163030,Single
9737,20165155,Multiple
9738,20161030,Multiple
9739,20162120,Single
9740,20161158,Multiple
9741,20161114,Multiple
9742,20163084,Single
9743,20162108,Single
9744,20163038,Single
9745,20162256,Multiple
9746,20165075,Single
9747,20161355,Multiple
9748,20161121,Multiple
9749,20163161,Multiple
9750,20162213,Single
9751,20161012,Multiple
9752,20167006,Multiple
9753,20161266,Multiple
9754,20168002,Single
9755,20161316,Multiple
9756,20165148,Multiple
9757,20162227,Single
9758,20163197,Single
9759,20162022,Single
9760,20162157,Single
9761,20161281,Single
9762,20163219,Single
9763,20161045,Multiple
9764,20161200,Single
9765,20161270,Single
9766,20165169,Single
9767,20162024,Single
9768,20162008,Single
9769,20162002,Single
9770,20163176,Multiple
9771,20161297,Single
9772,20163074,Single
9773,20161213,Multiple
9774,20162232,Multiple
9775,20162159,Single
9776,20162042,Multiple
9777,20161285,Single
9778,20161255,Single
9779,20162077,Single
9780,20161324,Single
9781,20164038,Single
9782,20161094,Single
9783,20161305,Single
9784,20161351,Multiple
9785,20165026,Single
9786,20161252,Single
9787,20161141,Single
9788,20161236,Single
9789,20163081,Single
9790,20162238,Single
9791,20165124,Single
9792,20162275,Single
9793,20165147,Multiple
9794,20163154,Single
9795,20162028,Multiple
9796,20162113,Single
9797,20163179,Multiple
9798,20161264,Multiple
9799,20161164,Multiple
9800,20162196,Multiple
9801,20165098,Multiple
9802,20161070,Single
9803,20161043,Multiple
9804,20161257,Single
9805,20162013,Multiple
9806,20161117,Single
9807,20165104,Single
9808,20167010,Single
9809,20163108,Multiple
9810,20164018,Multiple
9811,20161023,Single
9812,20161084,Multiple
9813,20162109,Single
9814,20163028,Multiple
9815,20162249,Multiple
9816,20167027,Single
9817,20161025,Single
9818,20162251,Single
9819,20162262,Single
9820,20163180,Multiple
9821,20162061,Multiple
9822,20162221,Multiple
9823,20162237,Single
9824,20162184,Multiple
9825,20165070,Single
9826,20165132,Single
9827,20163001,Multiple
9828,20163027,Single
9829,20163046,Multiple
9830,20162149,Multiple
9831,20162014,Multiple
9832,20162055,Multiple
9833,20163063,Single
9834,20165004,Single
9835,20164028,Single
9836,20162239,Single
9837,20163232,Single
9838,20161085,Single
9839,20163054,Multiple
9840,20165016,Multiple
9841,20162263,Single
9842,20161249,Multiple
9843,20162121,Multiple
9844,20162100,Multiple
9845,20161136,Multiple
9846,20161013,Single
9847,20162012,Multiple
9848,20161077,Multiple
9849,20164029,Multiple
9850,20167034,Single
9851,20165057,Single
9852,20162176,Multiple
9853,20164044,Single
9854,20166013,Multiple
9855,20165030,Single
9856,20165108,Multiple
9857,20161177,Multiple
9858,20165079,Single
9859,20163010,Single
9860,20162244,Single
9861,20166032,Single
9862,20163018,Single
9863,20161159,Multiple
9864,20165154,Single
9865,20163112,Single
9866,20162161,Single
9867,20161111,Single
9868,20162187,Single
9869,20161050,Multiple
9870,20165127,Single
9871,20163103,Single
9872,20162069,Single
9873,20164043,Multiple
9874,20163009,Single
9875,20161222,Single
9876,20161018,Single
9877,20166027,Multiple
9878,20161267,Single
9879,20165114,Single
9880,20163055,Single
9881,20165082,Multiple
9882,20167017,Single
9883,20161037,Single
9884,20161160,Single
9885,20161163,Single
9886,20161106,Single
9887,20161212,Single
9888,20163101,Single
9889,20165060,Single
9890,20163158,Single
9891,20161233,Multiple
9892,20164073,Multiple
9893,20162234,Single
9894,20163097,Single
9895,20161074,Multiple
9896,20161190,Multiple
9897,20165076,Single
9898,20163070,Multiple
9899,20165159,Multiple
9900,20161058,Multiple
9901,20166020,Multiple
9902,20162270,Single
9903,20163045,Single
9904,20163234,Single
9905,20162206,Multiple
9906,20164010,Multiple
9907,20162180,Single
9908,20163194,Multiple
9909,20165092,Single
9910,20166028,Multiple
9911,20163143,Single
9912,20162194,Multiple
9913,20165014,Single
9914,20163201,Multiple
9915,20161312,Multiple
9916,20161046,Multiple
9917,20166011,Multiple
9918,20162216,Multiple
9919,20162226,Multiple
9920,20165118,Multiple
9921,20165065,Single
9922,20161208,Single
9923,20162033,Multiple
9924,20167036,Multiple
9925,20163167,Single
9926,20161125,Multiple
9927,20163031,Single
9928,20161283,Multiple
9929,20162074,Single
9930,20161229,Multiple
9931,20163130,Single
9932,20163012,Multiple
9933,20164070,Single
9934,20163124,Single
9935,20162268,Single
9936,20162075,Multiple
9937,20161072,Multiple
9938,20162139,Multiple
9939,20165072,Single
9940,20162126,Multiple
9941,20165096,Multiple
9942,20165074,Single
9943,20161132,Single
9944,20162272,Multiple
9945,20163156,Multiple
9946,20163193,Single
9947,20162106,Multiple
9948,20167032,Single
9949,20163214,Single
9950,20163069,Multiple
9951,20157024,Single
9952,20155018,Single
9953,20157016,Single
9954,20158007,Multiple
9955,20151041,Multiple
9956,20154091,Multiple
9957,20151162,Single
9958,20153188,Multiple
9959,20155139,Single
9960,20153110,Single
9961,201550039,Single
9962,20151205,Multiple
9963,20154085,Single
9964,20152148,Multiple
9965,20158009,Single
9966,20151103,Multiple
9967,20153148,Single
9968,20152011,Multiple
9969,20151120,Multiple
9970,20153141,Single
9971,20151292,Single
9972,20157019,Multiple
9973,20151051,Single
9974,20151316,Multiple
9975,20153138,Single
9976,20153169,Multiple
9977,20152225,Single
9978,20151094,Single
9979,20155021,Single
9980,20153042,Multiple
9981,20152185,Multiple
9982,20151192,Single
9983,20155081,Single
9984,20152191,Multiple
9985,20155009,Multiple
9986,20151141,Single
9987,20155035,Single
9988,20151282,Single
9989,20151154,Single
9990,20152220,Multiple
9991,20152090,Multiple
9992,20152104,Single
9993,20155103,Single
9994,20151008,Single
9995,20155045,Single
9996,20152088,Single
9997,20153121,Multiple
9998,20158013,Multiple
9999,20151021,Single
10000,20153155,Multiple
10001,20152139,Multiple
10002,20154012,Single
10003,20151216,Single
10004,20152023,Single
10005,20151002,Multiple
10006,20157011,Single
10007,20152096,Single
10008,20152163,Single
10009,20155116,Multiple
10010,20153194,Multiple
10011,20151028,Multiple
10012,20151017,Multiple
10013,20153108,Multiple
10014,20151054,Single
10015,20152105,Single
10016,20155034,Single
10017,20151033,Single
10018,20155102,Multiple
10019,20151104,Multiple
10020,20157017,Multiple
10021,20153128,Single
10022,20154013,Multiple
10023,20154073,Multiple
10024,20151254,Single
10025,20156008,Multiple
10026,20153099,Multiple
10027,20155080,Multiple
10028,20151039,Single
10029,20155011,Multiple
10030,20151199,Single
10031,20152146,Multiple
10032,20152022,Multiple
10033,20156025,Multiple
10034,20151145,Multiple
10035,20151241,Multiple
10036,20155044,Single
10037,20154019,Multiple
10038,20153105,Single
10039,20153009,Single
10040,20151224,Single
10041,20153045,Single
10042,20153078,Multiple
10043,20154054,Single
10044,20151097,Single
10045,20152061,Single
10046,20151013,Single
10047,20151275,Multiple
10048,20152168,Single
10049,20155058,Single
10050,20151004,Single
10051,20154020,Single
10052,20151206,Multiple
10053,20154096,Single
10054,20155004,Single
10055,20152172,Multiple
10056,20152080,Multiple
10057,20152044,Multiple
10058,20152095,Multiple
10059,20155121,Single
10060,20153140,Single
10061,20153098,Single
10062,20155063,Single
10063,20153167,Single
10064,20155024,Single
10065,20153018,Single
10066,20151197,Multiple
10067,20154040,Single
10068,20151010,Multiple
10069,20151044,Single
10070,20151304,Single
10071,20155003,Multiple
10072,20153132,Single
10073,20152136,Single
10074,20152230,Multiple
10075,20153133,Single
10076,20151185,Multiple
10077,20151066,Single
10078,20153069,Single
10079,20155112,Single
10080,20153100,Single
10081,20155006,Single
10082,20154084,Single
10083,20152194,Multiple
10084,20158008,Multiple
10085,20152210,Single
10086,20152101,Multiple
10087,20152091,Single
10088,20151226,Single
10089,20151272,Single
10090,20152112,Multiple
10091,20154081,Single
10092,20153073,Single
10093,20154007,Single
10094,20152202,Multiple
10095,20155071,Multiple
10096,20151136,Multiple
10097,20153217,Single
10098,20155140,Single
10099,20151252,Single
10100,20151123,Single
10101,20157005,Single
10102,20151179,Multiple
10103,20151011,Single
10104,20156021,Multiple
10105,20152052,Single
10106,20151311,Multiple
10107,20151220,Single
10108,20151223,Multiple
10109,20151191,Single
10110,20153011,Single
10111,20153184,Multiple
10112,20153066,Single
10113,20151258,Multiple
10114,20152012,Multiple
10115,20151172,Multiple
10116,20151200,Single
10117,20153088,Single
10118,20152170,Multiple
10119,20151261,Multiple
10120,20153177,Multiple
10121,20155026,Multiple
10122,20153129,Single
10123,20151048,Multiple
10124,20153213,Single
10125,20151142,Single
10126,20153024,Single
10127,20151122,Multiple
10128,20154006,Single
10129,20152203,Single
10130,20151042,Multiple
10131,20153191,Multiple
10132,20153126,Single
10133,20151055,Multiple
10134,20153041,Single
10135,20152067,Multiple
10136,20154082,Single
10137,20154049,Multiple
10138,20155029,Single
10139,20152142,Multiple
10140,20153055,Single
10141,20151080,Multiple
10142,20154066,Multiple
10143,20153187,Single
10144,20155114,Multiple
10145,20151117,Multiple
10146,20151001,Single
10147,20156010,Single
10148,20152053,Multiple
10149,20152043,Multiple
10150,20156024,Single
10151,20152115,Single
10152,20155008,Multiple
10153,20155076,Multiple
10154,20156026,Multiple
10155,20155130,Multiple
10156,20152214,Single
10157,20154071,Single
10158,20154032,Single
10159,20155086,Multiple
10160,20152083,Multiple
10161,20153082,Single
10162,20155097,Single
10163,20157003,Single
10164,20152120,Multiple
10165,20154083,Single
10166,20154056,Multiple
10167,20151268,Single
10168,20153122,Multiple
10169,20154053,Multiple
10170,20152008,Multiple
10171,20153143,Single
10172,20151195,Single
10173,20153165,Single
10174,20151159,Multiple
10175,20151257,Multiple
10176,20157023,Single
10177,20151126,Single
10178,20151022,Single
10179,20153061,Multiple
10180,20155053,Single
10181,20152049,Multiple
10182,20152204,Multiple
10183,20151064,Multiple
10184,20153063,Single
10185,20151228,Single
10186,20154065,Single
10187,20153159,Single
10188,20154060,Single
10189,20151133,Single
10190,20154027,Single
10191,20152114,Single
10192,20156003,Single
10193,20154075,Single
10194,20154042,Single
10195,20153168,Single
10196,20154069,Single
10197,20151302,Single
10198,20151061,Single
10199,20151293,Single
10200,20151047,Single
10201,20153185,Single
10202,20152215,Single
10203,20153170,Multiple
10204,20155015,Multiple
10205,20152020,Multiple
10206,20151079,Single
10207,20152179,Multiple
10208,20153007,Multiple
10209,20152123,Multiple
10210,20153087,Multiple
10211,20152064,Multiple
10212,20153081,Single
10213,20152082,Multiple
10214,20152050,Multiple
10215,20153075,Single
10216,20155137,Multiple
10217,20151291,Multiple
10218,20154088,Single
10219,20152098,Single
10220,20151108,Single
10221,20151089,Single
10222,20157032,Single
10223,20151107,Single
10224,20152027,Multiple
10225,20154041,Multiple
10226,20153131,Multiple
10227,20154093,Single
10228,20156032,Multiple
10229,20152045,Multiple
10230,20153205,Single
10231,20153059,Multiple
10232,20152063,Multiple
10233,20152138,Multiple
10234,20151147,Single
10235,20151321,Multiple
10236,20152069,Multiple
10237,20154031,Multiple
10238,20155042,Single
10239,20152165,Single
10240,20151315,Single
10241,20151295,Single
10242,20153017,Single
10243,20152206,Multiple
10244,20151030,Single
10245,20152201,Single
10246,20153047,Single
10247,20155122,Single
10248,20154080,Single
10249,20158004,Multiple
10250,20153004,Multiple
10251,20155117,Multiple
10252,20157028,Multiple
10253,20152149,Single
10254,20151213,Multiple
10255,20153189,Multiple
10256,20154089,Single
10257,20151016,Multiple
10258,20151156,Single
10259,20156011,Multiple
10260,20153029,Single
10261,20151046,Single
10262,20151151,Single
10263,20155072,Single
10264,20151155,Multiple
10265,20153179,Single
10266,20151116,Single
10267,20157021,Single
10268,20152007,Multiple
10269,20153204,Single
10270,20152006,Single
10271,20151086,Multiple
10272,20151299,Single
10273,20155030,Single
10274,20151140,Multiple
10275,20155099,Single
10276,20156016,Single
10277,20151229,Multiple
10278,20153146,Single
10279,20158005,Multiple
10280,20154014,Multiple
10281,20153153,Multiple
10282,20155120,Single
10283,20151222,Single
10284,20155129,Multiple
10285,20151176,Single
10286,20152160,Single
10287,20151286,Single
10288,20153090,Multiple
10289,20154034,Single
10290,20152130,Multiple
10291,20156001,Single
10292,20155111,Single
10293,20153034,Single
10294,20152046,Multiple
10295,20153211,Single
10296,20151250,Single
10297,20153093,Single
10298,20151087,Single
10299,20153139,Single
10300,20155037,Single
10301,20155096,Single
10302,20152161,Single
10303,20155106,Single
10304,20152010,Single
10305,20155135,Single
10306,20157026,Single
10307,20153113,Single
10308,20154074,Multiple
10309,20153019,Single
10310,20151307,Multiple
10311,20151050,Single
10312,20152184,Multiple
10313,20151178,Single
10314,20154094,Multiple
10315,20151263,Single
10316,20155043,Single
10317,20151106,Multiple
10318,20154046,Single
10319,20153119,Single
10320,20152137,Single
10321,20151233,Multiple
10322,20151166,Multiple
10323,20153044,Single
10324,20151317,Multiple
10325,20152113,Single
10326,20152119,Multiple
10327,20153039,Single
10328,20156002,Single
10329,20152176,Multiple
10330,20152117,Single
10331,20151027,Single
10332,20151071,Single
10333,20151318,Single
10334,20151208,Multiple
10335,20151308,Multiple
10336,20152181,Single
10337,20154043,Single
10338,20151325,Single
10339,20152218,Single
10340,20151323,Single
10341,20155108,Multiple
10342,20155027,Single
10343,20155094,Multiple
10344,20151003,Single
10345,20155059,Single
10346,20156014,Multiple
10347,20151077,Multiple
10348,20153001,Single
10349,20155119,Multiple
10350,20152068,Single
10351,20153010,Multiple
10352,20151274,Single
10353,20157034,Multiple
10354,20152152,Multiple
10355,20154024,Single
10356,20151217,Single
10357,20152002,Single
10358,20157014,Single
10359,20155012,Multiple
10360,20153072,Multiple
10361,20152040,Single
10362,20153145,Single
10363,20151277,Multiple
10364,20152028,Single
10365,20157033,Multiple
10366,20151227,Multiple
10367,20153147,Single
10368,20151082,Single
10369,20152103,Single
10370,20152038,Multiple
10371,20151115,Multiple
10372,20153161,Single
10373,20151125,Single
10374,20153181,Single
10375,20154076,Single
10376,20151243,Single
10377,20152076,Single
10378,20155020,Single
10379,20151212,Single
10380,20151234,Single
10381,20151290,Single
10382,20154026,Single
10383,20151175,Single
10384,20151152,Multiple
10385,20151075,Single
10386,20151298,Single
10387,20155051,Single
10388,20154059,Multiple
10389,20151204,Multiple
10390,20151063,Multiple
10391,20153068,Multiple
10392,20153212,Multiple
10393,20151182,Single
10394,20152079,Single
10395,20154009,Single
10396,20151023,Single
10397,20151297,Single
10398,20152036,Single
10399,20152100,Multiple
10400,20157038,Multiple
10401,20157025,Single
10402,20155032,Single
10403,20151244,Multiple
10404,20152086,Single
10405,20154005,Single
10406,20152107,Multiple
10407,20151068,Single
10408,20155101,Single
10409,20153037,Multiple
10410,20154010,Single
10411,20152209,Single
10412,20151245,Single
10413,20153216,Multiple
10414,20155061,Single
10415,20151313,Single
10416,20151186,Multiple
10417,20155041,Single
10418,20154047,Single
10419,20151269,Multiple
10420,20154095,Single
10421,20152222,Multiple
10422,20153198,Multiple
10423,20152229,Single
10424,20152226,Single
10425,20157027,Single
10426,20155028,Multiple
10427,20153207,Single
10428,20155056,Single
10429,20152111,Multiple
10430,20151146,Multiple
10431,20153043,Multiple
10432,20155062,Multiple
10433,20152033,Multiple
10434,20153115,Multiple
10435,20152075,Multiple
10436,20153208,Single
10437,20157020,Single
10438,20155074,Multiple
10439,20152175,Single
10440,20154090,Single
